REALCURRENTTIME;CORE_TEMP;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
476700;327.4978;75;75
477000;327.4978;75;75
477300;327.4978;75;75
477600;327.7173;75;75
477899;327.7173;75;75
478200;327.7173;75;75
478500;327.7173;75;75
478800;327.7173;75;75
479100;327.7173;75;75
479400;327.7173;75;75
479700;327.9368;75;75
480000;327.9368;75;75
480300;327.9368;75;75
480600;327.9365;75;75
480900;327.9365;75;75
481200;327.9365;75;75
481500;328.1459;75;75
481800;328.1459;75;75
482100;328.1459;75;75
482400;328.1459;75;75
482700;328.1455;75;75
483000;328.1455;75;75
483300;328.1455;75;75
483600;328.3551;75;75
483900;328.3551;75;75
484200;328.3551;75;75
484500;328.3551;75;75
484800;328.3551;75;75
485100;328.3551;75;75
485400;328.3551;75;75
485700;328.5645;75;75
486000;328.5645;75;75
486301;328.5645;75;75
486600;328.5645;75;75
486900;328.5645;75;75
487200;328.5645;75;75
487500;328.774;75;75
487800;328.774;75;75
488100;328.774;75;75
488400;328.774;75;75
488699;328.774;75;75
489000;328.774;75;75
489299;328.774;75;75
489600;328.9836;75;75
489900;328.9836;75;75
490200;328.9836;75;75
490500;328.9832;75;75
490800;328.9832;75;75
491100;328.9832;75;75
491400;328.9832;75;75
491700;329.1928;75;75
492000;329.1928;75;75
492300;329.1928;75;75
492601;329.1928;75;75
492900;329.1928;75;75
493201;329.1928;75;75
493500;329.1928;75;75
493800;329.1928;75;75
494100;329.1928;75;75
494399;329.1928;75;75
494700;329.3925;75;75
495000;329.3925;75;75
495300;329.3925;75;75
495600;329.3925;75;75
495900;329.3925;75;75
496200;329.3925;75;75
496500;329.3923;75;75
496799;329.3923;75;75
497100;329.3923;75;75
497400;329.3923;75;75
497700;329.3922;75;75
498000;329.3922;75;75
498300;329.3922;75;75
498600;329.3922;75;75
498900;329.3922;75;75
499200;329.3922;75;75
499499;329.3922;75;75
499800;329.3922;75;75
500100;329.3922;75;75
500400;329.3922;75;75
500700;329.3922;75;75
501000;329.3922;75;75
501300;329.3922;75;75
501600;329.3922;75;75
501900;329.3922;75;75
502200;329.3922;75;75
502500;329.3922;75;75
502800;329.3922;75;75
503100;329.3922;75;75
503400;329.3922;75;75
503700;329.3922;75;75
504000;329.3922;75;75
504300;329.3922;75;75
504600;329.3922;75;75
504900;329.3922;75;75
505200;329.3922;75;75
505500;329.4922;75;75
505800;329.3923;75;75
506100;329.3923;75;75
506400;329.3923;75;75
506700;329.3923;75;75
507000;329.3923;75;75
507300;329.3923;75;75
507600;329.3923;75;75
507900;329.3923;75;75
508200;329.3923;75;75
508500;329.3923;75;75
508800;329.3923;75;75
509100;329.3923;75;75
509400;329.3923;75;75
509700;329.3924;75;75
510000;329.3924;75;75
510300;329.3924;75;75
510600;329.3924;75;75
510900;329.3924;75;75
511200;329.3924;75;75
511500;329.3924;75;75
511800;329.3924;75;75
512100;329.3924;75;75
512400;329.3924;75;75
512700;329.3924;75;75
513000;329.3924;75;75
513300;329.3924;75;75
513600;329.3925;75;75
513900;329.3925;75;75
514200;329.3925;75;75
514500;329.3925;75;75
514800;329.3925;75;75
515100;329.3925;75;75
515400;329.3925;75;75
515700;329.3925;75;75
516000;329.3925;75;75
516300;329.3925;75;75
516600;329.3925;75;75
516901;329.3925;75;75
517200;329.3925;75;75
517500;329.3925;75;75
517800;329.3926;75;75
518100;329.3926;75;75
518400;329.3926;75;75
518700;329.3926;75;75
519000;329.3926;75;75
519300;329.3926;75;75
519600;329.3926;75;75
519900;329.3926;75;75
520200;329.3926;75;75
520500;329.3926;75;75
520800;329.3926;75;75
521100;329.3926;75;75
521400;329.3926;75;75
521700;329.3926;75;75
522000;329.3926;75;75
522300;329.3926;75;75
522600;329.3926;75;75
522900;329.3926;75;75
523200;329.3926;75;75
523500;329.3926;75;75
523800;329.3926;75;75
524100;329.3926;75;75
524400;329.3926;75;75
524699;329.3926;75;75
525000;329.3926;75;75
525300;329.3926;75;75
525600;329.3926;75;75
525900;329.3926;75;75
526200;329.3926;75;75
526500;329.3926;75;75
526800;329.3927;75;75
527100;329.3927;75;75
527400;329.3927;75;75
527700;329.3927;75;75
528000;329.3927;75;75
528300;329.3927;75;75
528600;329.3927;75;75
528900;329.3927;75;75
529199;329.3927;75;75
529500;329.3927;75;75
529800;329.3927;75;75
530100;329.3927;75;75
530401;329.3927;75;75
530700;329.3927;75;75
531000;329.3927;75;75
531300;329.3927;75;75
531600;329.3927;75;75
531900;329.3927;75;75
532200;329.3927;75;75
532500;329.3927;75;75
532800;329.3927;75;75
533100;329.3927;75;75
533400;329.3927;75;75
533699;329.3927;75;75
534000;329.3927;75;75
534300;329.3927;75;75
534600;329.3927;75;75
534900;329.3928;75;75
535200;329.3928;75;75
535500;329.3928;75;75
535800;329.3929;75;75
536100;329.3929;75;75
536400;329.3929;75;75
536700;329.3929;75;75
537000;329.3929;75;75
537300;329.3929;75;75
537600;329.3929;75;75
537900;329.3929;75;75
538200;329.3929;75;75
538500;329.3929;75;75
538800;329.3929;75;75
539100;329.3929;75;75
539400;329.3929;75;75
539700;329.3929;75;75
539999;329.3929;75;75
540300;329.3929;75;75
540600;329.3929;75;75
540900;329.3929;75;75
541200;329.3929;75;75
541500;329.3929;75;75
541800;329.3929;75;75
542100;329.3929;75;75
542400;329.3929;75;75
542700;329.393;75;75
543000;329.393;75;75
543300;329.393;75;75
543600;329.393;75;75
543900;329.393;75;75
544200;329.393;75;75
544500;329.393;75;75
544800;329.393;75;75
545100;329.393;75;75
545400;329.393;75;75
545700;329.393;75;75
546000;329.393;75;75
546300;329.393;75;75
546600;329.393;75;75
546899;329.3931;75;75
547200;329.3931;75;75
547500;329.3931;75;75
547800;329.3931;75;75
548100;329.3931;75;75
548400;329.3931;75;75
548700;329.3932;75;75
549000;329.3932;75;75
549300;329.3932;75;75
549600;329.3932;75;75
549900;329.3933;75;75
550200;329.3933;75;75
550500;329.3933;75;75
550800;329.3933;75;75
551100;329.3933;75;75
551400;329.3933;75;75
551700;329.3933;75;75
552000;329.3933;75;75
552300;329.3933;75;75
552600;329.3933;75;75
552900;329.3934;75;75
553200;329.3934;75;75
553500;329.3934;75;75
553800;329.3934;75;75
554100;329.3934;75;75
554400;329.3934;75;75
554700;329.3934;75;75
555000;329.3934;75;75
555300;329.3934;75;75
555600;329.3934;75;75
555900;329.3934;75;75
556200;329.3934;75;75
556500;329.3934;75;75
556800;329.3934;75;75
557100;329.3934;75;75
557400;329.3934;75;75
557700;329.3934;75;75
558000;329.3934;75;75
558300;329.3934;75;75
558600;329.3934;75;75
558900;329.3935;75;75
559200;329.3935;75;75
559500;329.3935;75;75
559800;329.3935;75;75
560100;329.3935;75;75
560400;329.3935;75;75
560700;329.3935;75;75
560999;329.3935;75;75
561300;329.3935;75;75
561600;329.3935;75;75
561900;329.3935;75;75
562200;329.3935;75;75
562500;329.3935;75;75
562800;329.3935;75;75
563100;329.3935;75;75
563400;329.3935;75;75
563699;329.3935;75;75
564000;329.3935;75;75
564300;329.3935;75;75
564600;329.3935;75;75
564900;329.3935;75;75
565200;329.3935;75;75
565500;329.3935;75;75
565800;329.3935;75;75
566100;329.3935;75;75
566400;329.3935;75;75
566700;329.3935;75;75
567000;329.3935;75;75
567300;329.3935;75;75
567600;329.3935;75;75
567900;329.3935;75;75
568200;329.3935;75;75
568500;329.3935;75;75
568800;329.3936;75;75
569100;329.3936;75;75
569400;329.3936;75;75
569700;329.3936;75;75
570000;329.3936;75;75
570300;329.3936;75;75
570600;329.3936;75;75
570900;329.3936;75;75
571199;329.3936;75;75
571500;329.3936;75;75
571800;329.3936;75;75
572100;329.3936;75;75
572400;329.3936;75;75
572700;329.3936;75;75
573000;329.3937;75;75
573300;329.3937;75;75
573600;329.3937;75;75
573900;329.3937;75;75
574200;329.3937;75;75
574500;329.3937;75;75
574800;329.3937;75;75
575100;329.3937;75;75
575400;329.3937;75;75
575700;329.3937;75;75
576000;329.3938;75;75
576300;329.3938;75;75
576600;329.3938;75;75
576901;329.3938;75;75
577200;329.3938;75;75
577500;329.3938;75;75
577800;329.3938;75;75
578100;329.3938;75;75
578399;329.3938;75;75
578700;329.3938;75;75
579000;329.3938;75;75
579300;329.3938;75;75
579600;329.3938;75;75
579900;329.3938;75;75
580200;329.3938;75;75
580499;329.3938;75;75
580800;329.3938;75;75
581100;329.3938;75;75
581400;329.3938;75;75
581700;329.3938;75;75
582000;329.3938;75;75
582300;329.3938;75;75
582600;329.3938;75;75
582901;329.3938;75;75
583200;329.3938;75;75
583500;329.3938;75;75
583799;329.3939;75;75
584100;329.3939;75;75
584400;329.3939;75;75
584700;329.3939;75;75
585000;329.3939;75;75
585301;329.3939;75;75
585600;329.3939;75;75
585900;329.3939;75;75
586200;329.3939;75;75
586500;329.3939;75;75
586800;329.3939;75;75
587100;329.3939;75;75
587400;329.3939;75;75
587700;329.3939;75;75
588000;329.3939;75;75
588300;329.3939;75;75
588600;329.3939;75;75
588900;329.3939;75;75
589200;329.3939;75;75
589500;329.3939;75;75
589800;329.3939;75;75
590100;329.3939;75;75
590400;329.3939;75;75
590700;329.3939;75;75
591000;329.3939;75;75
591300;329.3939;75;75
591600;329.3939;75;75
591900;329.3939;75;75
592200;329.3939;75;75
592500;329.3939;75;75
592800;329.3939;75;75
593100;329.3939;75;75
593400;329.3939;75;75
593700;329.3939;75;75
594000;329.3939;75;75
594300;329.3939;75;75
594600;329.3939;75;75
594900;329.394;75;75
595200;329.394;75;75
595500;329.394;75;75
595800;329.394;75;75
596100;329.394;75;75
596400;329.394;75;75
596700;329.394;75;75
597000;329.394;75;75
597300;329.394;75;75
597601;329.394;75;75
597900;329.394;75;75
598200;329.394;75;75
598500;329.394;75;75
598800;329.394;75;75
599100;329.394;75;75
599399;329.394;75;75
599700;329.394;75;75
600001;329.394;75;75
600300;329.394;75;75
600600;329.394;75;75
600900;329.394;75;75
601200;329.394;75;75
601500;329.394;75;75
601800;329.4839;75;75
602101;329.394;75;75
602400;329.394;75;75
602700;329.394;75;75
603000;329.3941;75;75
603300;329.3941;75;75
603600;329.3941;75;75
603900;329.3941;75;75
604200;329.3941;75;75
604500;329.3941;75;75
604800;329.4841;75;75
605100;329.3941;75;75
605400;329.3941;75;75
605700;329.3941;75;75
606000;329.3941;75;75
606300;329.3941;75;75
606600;329.3941;75;75
606900;329.3941;75;75
607200;329.3941;75;75
607500;329.3941;75;75
607800;329.3941;75;75
608101;329.3941;75;75
608401;329.3941;75;75
608700;329.3941;75;75
608999;329.3941;75;75
609300;329.3941;75;75
609600;329.3941;75;75
609900;329.3941;75;75
610200;329.3941;75;75
610500;329.3941;75;75
610800;329.3941;75;75
611100;329.3942;75;75
611400;329.3942;75;75
611700;329.3942;75;75
612000;329.3942;75;75
612300;329.3942;75;75
612599;329.3942;75;75
612900;329.3942;75;75
613200;329.3942;75;75
613500;329.3942;75;75
613800;329.3942;75;75
614100;329.3942;75;75
614400;329.3942;75;75
614700;329.3942;75;75
615000;329.3942;75;75
615300;329.3942;75;75
615600;329.3942;75;75
615900;329.3942;75;75
616200;329.3942;75;75
616500;329.3942;75;75
616800;329.3942;75;75
617100;329.3943;75;75
617400;329.3943;75;75
617700;329.3943;75;75
618000;329.3943;75;75
618300;329.3943;75;75
618600;329.3943;75;75
618900;329.3943;75;75
619200;329.3943;75;75
619500;329.3943;75;75
619800;329.3943;75;75
620100;329.3943;75;75
620400;329.3943;75;75
620700;329.3943;75;75
621000;329.3943;75;75
621300;329.3943;75;75
621601;329.3943;75;75
621900;329.3943;75;75
622200;329.3943;75;75
622500;329.3943;75;75
622800;329.3943;75;75
623100;329.3943;75;75
623401;329.3943;75;75
623700;329.3943;75;75
624000;329.3944;75;75
624300;329.3944;75;75
624600;329.3944;75;75
624900;329.3944;75;75
625200;329.3944;75;75
625500;329.3944;75;75
625800;329.3944;75;75
626100;329.3944;75;75
626400;329.3944;75;75
626700;329.3944;75;75
627000;329.3944;75;75
627300;329.3944;75;75
627600;329.3944;75;75
627900;329.3944;75;75
628200;329.3944;75;75
628500;329.3944;75;75
628800;329.3944;75;75
629100;329.3944;75;75
629400;329.3944;75;75
629700;329.3944;75;75
630000;329.3944;75;75
630300;329.3944;75;75
630600;329.3944;75;75
630899;329.3944;75;75
631200;329.3944;75;75
631500;329.3944;75;75
631800;329.3944;75;75
632100;329.3944;75;75
632400;329.3944;75;75
632700;329.3944;75;75
633000;329.3944;75;75
633300;329.3944;75;75
633600;329.3944;75;75
633900;329.3944;75;75
634200;329.3945;75;75
634500;329.3945;75;75
634800;329.3945;75;75
635100;329.3946;75;75
635400;329.3946;75;75
635700;329.3946;75;75
636000;329.3946;75;75
636300;329.3946;75;75
636600;329.3946;75;75
636900;329.3946;75;75
637200;329.3946;75;75
637499;329.3946;75;75
637800;329.3946;75;75
638100;329.3946;75;75
638400;329.3946;75;75
638700;329.3946;75;75
639000;329.3946;75;75
639300;329.3946;75;75
639600;329.3946;75;75
639900;329.3946;75;75
640200;329.3946;75;75
640500;329.3946;75;75
640800;329.3946;75;75
641100;329.3946;75;75
641400;329.3946;75;75
641700;329.3946;75;75
642000;329.3946;75;75
642300;329.3946;75;75
642600;329.3946;75;75
642900;329.3946;75;75
643200;329.3946;75;75
643500;329.3946;75;75
643800;329.3946;75;75
644100;329.3946;75;75
644400;329.3946;75;75
644700;329.3946;75;75
645000;329.3947;75;75
645300;329.3947;75;75
645600;329.3947;75;75
645900;329.3947;75;75
646200;329.3947;75;75
646500;329.3947;75;75
646800;329.3947;75;75
647100;329.3948;75;75
647400;329.3948;75;75
647700;329.3948;75;75
648000;329.3949;75;75
648300;329.3949;75;75
648600;329.3949;75;75
648900;329.3949;75;75
649200;329.3949;75;75
649500;329.3949;75;75
649800;329.3949;75;75
650100;329.3949;75;75
650400;329.3949;75;75
650700;329.3949;75;75
651000;329.3949;75;75
651300;329.3949;75;75
651600;329.3949;75;75
651900;329.3949;75;75
652200;329.3949;75;75
652500;329.3949;75;75
652800;329.3949;75;75
653101;329.3949;75;75
653400;329.3949;75;75
653700;329.3949;75;75
654000;329.3949;75;75
654300;329.3949;75;75
654600;329.3949;75;75
654900;329.3949;75;75
655200;329.395;75;75
655500;329.395;75;75
655800;329.395;75;75
656100;329.395;75;75
656399;329.395;75;75
656700;329.395;75;75
657000;329.395;75;75
657300;329.395;75;75
657600;329.395;75;75
657901;329.395;75;75
658200;329.3951;75;75
658500;329.3951;75;75
658800;329.3951;75;75
659099;329.3951;75;75
659399;329.3951;75;75
659700;329.3951;75;75
660000;329.3951;75;75
660300;329.3951;75;75
660600;329.3951;75;75
660900;329.3951;75;75
661200;329.3951;75;75
661500;329.3951;75;75
661800;329.3951;75;75
662100;329.3951;75;75
662400;329.3951;75;75
662700;329.3951;75;75
663000;329.3951;75;75
663300;329.3951;75;75
663600;329.3951;75;75
663900;329.3951;75;75
664201;329.3951;75;75
664500;329.3951;75;75
664800;329.3951;75;75
665100;329.3952;75;75
665400;329.3952;75;75
665700;329.3952;75;75
666000;329.3952;75;75
666300;329.3952;75;75
666600;329.3952;75;75
666900;329.3952;75;75
667200;329.3952;75;75
667499;329.3952;75;75
667800;329.3952;75;75
668100;329.3952;75;75
668400;329.3952;75;75
668700;329.3952;75;75
669000;329.4752;75;75
669300;329.3952;75;75
669600;329.3952;75;75
669900;329.3952;75;75
670200;329.3952;75;75
670500;329.3952;75;75
670800;329.3952;75;75
671100;329.3952;75;75
671400;329.3952;75;75
671700;329.3952;75;75
672000;329.3952;75;75
672300;329.3952;75;75
672600;329.3952;75;75
672900;329.3952;75;75
673200;329.3952;75;75
673500;329.3952;75;75
673800;329.3952;75;75
674099;329.3952;75;75
674400;329.3952;75;75
674700;329.3952;75;75
675000;329.3952;75;75
675300;329.3952;75;75
675600;329.3952;75;75
675900;329.3952;75;75
676200;329.3952;75;75
676500;329.3952;75;75
676800;329.3952;75;75
677100;329.3952;75;75
677400;329.3952;75;75
677700;329.3952;75;75
678000;329.3952;75;75
678300;329.3952;75;75
678600;329.3952;75;75
678900;329.3952;75;75
679200;329.3952;75;75
679500;329.3952;75;75
679800;329.3952;75;75
680100;329.3952;75;75
680400;329.3952;75;75
680700;329.3952;75;75
681000;329.3952;75;75
681300;329.3952;75;75
681600;329.3952;75;75
681900;329.3952;75;75
682200;329.3952;75;75
682500;329.3952;75;75
682800;329.3952;75;75
683100;329.3952;75;75
683400;329.3952;75;75
683700;329.3952;75;75
684000;329.3952;75;75
684300;329.3952;75;75
684600;329.3952;75;75
684900;329.3952;75;75
685200;329.3952;75;75
685500;329.3952;75;75
685800;329.3952;75;75
686100;329.3952;75;75
686400;329.3952;75;75
686700;329.3952;75;75
687000;329.3952;75;75
687300;329.3952;75;75
687600;329.3952;75;75
687899;329.3952;75;75
688200;329.3952;75;75
688500;329.3952;75;75
688800;329.3952;75;75
689100;329.3953;75;75
689399;329.3953;75;75
689700;329.3953;75;75
690000;329.3953;75;75
690300;329.3954;75;75
690600;329.3954;75;75
690900;329.3954;75;75
691200;329.3954;75;75
691500;329.3954;75;75
691800;329.3954;75;75
692100;329.3954;75;75
692400;329.3954;75;75
692700;329.3954;75;75
693000;329.3954;75;75
693300;329.3954;75;75
693600;329.3954;75;75
693900;329.3954;75;75
694200;329.3954;75;75
694500;329.3954;75;75
694800;329.3954;75;75
695100;329.3954;75;75
695400;329.3954;75;75
695700;329.3954;75;75
696000;329.3954;75;75
696300;329.3954;75;75
696600;329.3954;75;75
696900;329.3954;75;75
697200;329.3954;75;75
697500;329.3954;75;75
697800;329.3954;75;75
698100;329.3954;75;75
698400;329.3954;75;75
698699;329.3954;75;75
699000;329.3954;75;75
699300;329.3955;75;75
699601;329.3955;75;75
699900;329.3955;75;75
700200;329.3955;75;75
700500;329.3955;75;75
700800;329.3955;75;75
701100;329.3955;75;75
701400;329.3955;75;75
701700;329.3955;75;75
702000;329.3955;75;75
702300;329.3955;75;75
702600;329.3955;75;75
702900;329.3955;75;75
703200;329.3955;75;75
703499;329.3955;75;75
703800;329.3955;75;75
704101;329.4655;75;75
704400;329.3955;75;75
704699;329.3955;75;75
705000;329.3955;75;75
705300;329.3956;75;75
705600;329.3956;75;75
705900;329.3956;75;75
706200;329.3956;75;75
706500;329.3956;75;75
706800;329.3956;75;75
707100;329.3956;75;75
707401;329.3956;75;75
707700;329.3956;75;75
708000;329.3956;75;75
708300;329.3956;75;75
708600;329.3956;75;75
708900;329.3956;75;75
709200;329.3956;75;75
709500;329.3956;75;75
709800;329.3956;75;75
710100;329.3956;75;75
710400;329.3956;75;75
710700;329.3956;75;75
711000;329.3956;75;75
711300;329.3957;75;75
711600;329.3957;75;75
711900;329.3957;75;75
712200;329.3957;75;75
712499;329.3957;75;75
712800;329.3957;75;75
713100;329.3957;75;75
713400;329.3957;75;75
713700;329.3957;75;75